customer_id,customer_name,customer_gender,customer_age,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_tenure,customer_loyalty,latitude,longitude,total_spend,percentage_lifetime_spend_groceries,percentage_lifetime_spend_electronics,percentage_lifetime_spend_vegetables,percentage_lifetime_spend_nonalcohol_drinks,percentage_lifetime_spend_alcohol_drinks,percentage_lifetime_spend_meat,percentage_lifetime_spend_fish,percentage_lifetime_spend_hygiene,percentage_lifetime_spend_videogames,percentage_lifetime_spend_petfood,customer_education,dietary_preferences,nr_childs
26035,Wanda`s Fishy,False,57,0.0,1.0,15518.0,17.0,6.0,185.0,103.0,77.0,132.0,45138.0,97.0,0.0,0.0,30.0,0.5921712852152248,13.0,1,39.35624454473936,-9.381943489404575,61267.0,0.2532847612442651,0.00027747396192502296,0.003019569585654661,0.0016811657693104332,0.0012567938275427509,0.0021545037043590016,0.7367423349042168,0.0015832337827486602,0.0,0.0,0,Fish and Meat,0.0
26345,Latoya`s Fishy,False,33,,1.0,15501.0,11.0,6.0,359.0,336.0,121.0,152.0,37579.0,100.0,0.0,0.0,14.0,0.1361721080605031,9.0,1,39.35703682942941,-9.380501428960834,54159.0,0.2862127649674542,0.00020310563283930041,0.0066286292899371685,0.006203953875818631,0.0022341619612323044,0.002806550562870333,0.69386423422437,0.0018464148439936402,0.0,0.0,0,Fish and Meat,0.0
26391,Timothy`s Fishy,True,73,0.0,1.0,14165.0,28.0,7.0,489.0,333.0,4.0,111.0,39118.0,101.0,0.0,0.0,16.0,0.2115138489810671,19.0,1,39.35727547809932,-9.380782465549244,54349.0,0.2606303224290562,0.000515188777127679,0.008997404000551252,0.006127066527982754,7.359839673252557e-05,0.002042355509327585,0.7197555208457339,0.0018583595174962708,0.0,0.0,0,Fish and Meat,0.0
26730,Rebecca`s Fishy,False,43,0.0,1.0,11713.0,8.0,17.0,155.0,300.0,50.0,7.0,40199.0,88.0,0.0,0.0,19.0,0.5827571604191266,14.0,1,39.357123471626736,-9.380919716110578,52520.0,0.2230197595164205,0.00015232289559731615,0.0029512561021980003,0.005712108584899355,0.0009520180974832259,0.00013328253364765162,0.765403510014564,0.0016755518515704775,0.0,0.0,0,Fish and Meat,0.0
26834,Christopher`s Fishy,True,61,0.0,1.0,14525.0,115.0,8.0,299.0,298.0,29.0,129.0,33198.0,64.0,0.0,0.0,28.0,0.1837174674456189,19.0,1,38.9640140969248,-9.417628647269792,48657.0,0.29851813746878403,0.002363482671869891,0.006145054946861716,0.006124502923628065,0.0005960086737758855,0.002651210997141008,0.6822860673107534,0.0013153294869536784,0.0,0.0,0,Fish and Meat,0.0
26862,Robert`s Fishy,True,48,1.0,1.0,11628.0,114.0,6.0,221.0,277.0,110.0,27.0,38574.0,130.0,0.0,0.0,17.0,0.5778359750252999,13.0,1,38.96391147147621,-9.4168139861672,51081.0,0.22763841200477436,0.0022317491373017094,0.0043264610468743666,0.005422758868706785,0.002153442150027965,0.0005285721640977733,0.7551534317743521,0.002544977086396686,0.0,0.0,0,Fish and Meat,0.0
26945,Martha`s Fishy,False,69,0.0,1.0,18055.0,396.0,6.0,404.0,322.0,157.0,159.0,42450.0,86.0,0.0,0.0,29.0,0.4503916053006735,11.0,1,39.35635752439797,-9.380428442527172,62029.0,0.29107348319761994,0.006384109628704376,0.006513081540395373,0.0051911194455626485,0.0025310737669358256,0.002563316744858575,0.6843572064103554,0.0013864480506782229,0.0,0.0,0,Fish and Meat,0.0
27055,Sandy`s Fishy,True,59,0.0,1.0,15284.0,140.0,,737.0,196.0,91.0,30.0,42322.0,282.0,0.0,0.0,15.0,0.4513972154284403,14.0,1,39.356092155559146,-9.381312397141867,59082.0,0.2586912665970572,0.002369587629127716,0.012474186304765189,0.0033174226807788022,0.0015402319589330152,0.0005077687776702248,0.7163263402853085,0.004773026510100113,0.0,0.0,0,Fish and Meat,0.0
27136,Ron`s Fishy,True,31,0.0,1.0,16051.0,42.0,9.0,109.0,363.0,23.0,24.0,36936.0,17.0,0.0,0.0,29.0,0.3702077741430947,8.0,1,38.96351466582196,-9.417648415463912,53565.0,0.2996545692794606,0.000784093944909186,0.00203491047607384,0.006776811952429394,0.00042938477935503043,0.00044805368280524915,0.6895546178372784,0.00031737135865371816,0.0,0.0,0,Fish and Meat,0.0
27266,William`s Fishy,True,72,0.0,1.0,13857.0,139.0,8.0,366.0,486.0,62.0,56.0,39142.0,41.0,0.0,0.0,9.0,0.4674102739709498,14.0,1,38.96252050078561,-9.41782606616242,54149.0,0.2559049556030664,0.0025669906061071106,0.0067591263441381475,0.008975233342216228,0.0011449886156736752,0.0010341832657697711,0.7228571676564354,0.000757169891010011,0.0,0.0,0,Fish and Meat,0.0
27441,Mark`s Fishy,True,77,0.0,1.0,15569.0,344.0,17.0,437.0,267.0,24.0,14.0,42833.0,65.0,0.0,0.0,14.0,0.4189489036734615,7.0,1,39.3559682510651,-9.381629510121488,59553.0,0.26143095034155284,0.005776366299537168,0.0073380002119120425,0.004483400587140768,0.00040300229996770943,0.00023508467498116383,0.7192415631048708,0.0010914645624125463,0.0,0.0,0,Fish and Meat,0.0
27524,Felix`s Fishy,True,32,0.0,1.0,13633.0,265.0,17.0,526.0,345.0,77.0,127.0,44159.0,138.0,0.0,0.0,24.0,0.185105309258038,13.0,1,39.35576074039529,-9.38163569177559,59270.0,0.23001514593974254,0.004471063865182408,0.008874639973909233,0.005820818994294079,0.0012991393117699828,0.002142736267464777,0.7450479593305281,0.0023283275977176313,0.0,0.0,0,Fish and Meat,0.0
27532,Marion`s Fishy,False,83,1.0,1.0,13065.0,162.0,17.0,389.0,326.0,72.0,57.0,40546.0,144.0,0.0,0.0,24.0,0.7009638067394364,17.0,1,38.96409794335252,-9.417348006990943,54761.0,0.23858215909458208,0.0029583092057651967,0.007103594327423837,0.005953140747404038,0.0013148040914511985,0.0010408865723988655,0.740417315166393,0.002629608182902397,0.0,0.0,0,Fish and Meat,0.0
27664,David`s Fishy,True,34,1.0,1.0,11693.0,135.0,17.0,251.0,269.0,163.0,117.0,41206.0,108.0,0.0,0.0,27.0,0.40853538544163,15.0,1,38.9626591900378,-9.416482843576675,53942.0,0.2167698237422002,0.0025026876084150366,0.004653145108979068,0.004986836790101073,0.0030217635568270443,0.002168995927293032,0.7638944117951852,0.0020021500867320294,0.0,0.0,0,Fish and Meat,0.0
27707,Margaret`s Fishy,False,67,1.0,1.0,16406.0,273.0,,562.0,232.0,156.0,92.0,41879.0,132.0,0.0,0.0,12.0,0.6951229793513416,17.0,1,38.96328471114087,-9.417182239677622,59732.0,0.2746601026819623,0.004570413753027899,0.009408690583156335,0.003884014617957775,0.002611665001730228,0.001540212693328083,0.7011148628683347,0.0022098703860794237,0.0,0.0,0,Fish and Meat,0.0
27900,Annette`s Fishy,False,78,0.0,1.0,11456.0,221.0,7.0,560.0,305.0,141.0,90.0,47414.0,53.0,0.0,0.0,19.0,0.4536786170898863,14.0,1,38.96351819546477,-9.416701770000298,60240.0,0.19017261119312562,0.0036686580895321894,0.009296147195194688,0.005063080168811393,0.002340637061647234,0.001494023656370575,0.787084862701716,0.000879813930973783,0.0,0.0,0,Fish and Meat,0.0
27981,Joseph`s Fishy,True,42,0.0,1.0,12886.0,39.0,17.0,290.0,451.0,164.0,90.0,37841.0,93.0,0.0,0.0,23.0,0.5413670284451354,15.0,1,38.96375559579535,-9.417918958851716,51854.0,0.24850537113715987,0.0007521115531855685,0.005592624369841407,0.008697495140684394,0.003162725505703416,0.0017356420458128502,0.729760340617823,0.0017934967806732785,0.0,0.0,0,Fish and Meat,0.0
28269,Martha`s Fishy,False,30,0.0,1.0,14175.0,506.0,17.0,607.0,360.0,66.0,29.0,44052.0,37.0,0.0,0.0,14.0,0.1050093865418513,7.0,1,38.96356452926424,-9.417186055513923,59832.0,0.23691331780429906,0.008457011556188736,0.010145071175111783,0.006016846166458389,0.0011030884638507047,0.00048469038563137023,0.7362614092356249,0.0006183980782193344,0.0,0.0,0,Fish and Meat,0.0
28291,Harold`s Fishy,True,84,1.0,1.0,14465.0,51.0,17.0,19.0,426.0,135.0,61.0,44782.0,78.0,0.0,0.0,17.0,0.2899301637953579,13.0,1,39.357483477663735,-9.381620642274688,60017.0,0.2410150055792516,0.0008497590932970503,0.0003165769171106658,0.007097987720481243,0.0022493623057863094,0.0010163785233552954,0.7461551316868335,0.0012996315544543122,0.0,0.0,0,Fish and Meat,0.0
28355,Denise`s Fishy,False,53,0.0,1.0,14918.0,96.0,17.0,38.0,134.0,59.0,71.0,37208.0,65.0,0.0,0.0,7.0,0.3028775358249093,14.0,1,39.35738100847077,-9.381655718485003,52589.0,0.28367143629438923,0.0018254764636185393,0.0007225844335156718,0.002548060897134211,0.0011219074099322272,0.0013500919678845447,0.7075242526908189,0.0012359996889083858,0.0,0.0,0,Fish and Meat,0.0
28586,Dorothy`s Fishy,False,65,0.0,1.0,14922.0,148.0,8.0,150.0,400.0,117.0,78.0,38238.0,187.0,0.0,0.0,22.0,0.6547450022349797,14.0,1,39.356979239130006,-9.381864972115716,54240.0,0.27511056874805145,0.002728613066258653,0.002765486215802689,0.00737462990880717,0.002157079248326097,0.001438052832217398,0.7049777461324214,0.003447639482367352,0.0,0.0,0,Fish and Meat,0.0
28623,Shirley`s Fishy,False,27,1.0,1.0,14517.0,270.0,8.0,217.0,411.0,213.0,50.0,34952.0,73.0,0.0,0.0,25.0,0.4171360437931051,4.0,1,39.356104444638646,-9.38080585823418,50703.0,0.2863143627962127,0.005325127640351135,0.0042798248072451715,0.008106027630312283,0.004200934027388118,0.0009861347482131731,0.6893476343909365,0.0014397567323912327,0.0,0.0,0,Fish and Meat,1.0
28839,Clifford`s Fishy,True,57,1.0,1.0,13994.0,154.0,6.0,11.0,255.0,156.0,103.0,36394.0,158.0,0.0,0.0,15.0,0.3159150408331359,15.0,1,38.96294424524309,-9.416396041976762,51225.0,0.2731868671182299,0.0030063439714311424,0.00021473885510222448,0.004978037095551567,0.003045387399631547,0.002010736552320829,0.7104732629627598,0.0030844308278319514,0.0,0.0,0,Fish and Meat,0.0
28851,Teresa`s Fishy,False,67,1.0,1.0,16623.0,267.0,7.0,301.0,295.0,54.0,100.0,36314.0,119.0,0.0,0.0,7.0,0.2712306838514743,16.0,1,39.35660030015197,-9.382211672512954,54073.0,0.30741769322625095,0.0049377683986891055,0.005566547895151389,0.0054555868075403975,0.0009986497884989201,0.0018493514601831856,0.671573489250922,0.0022007282376179907,0.0,0.0,0,Fish and Meat,0.0
29135,Margaret`s Fishy,False,24,0.0,1.0,14789.0,127.0,8.0,656.0,283.0,112.0,87.0,34223.0,118.0,0.0,0.0,8.0,0.3682593943369539,1.0,1,39.35582471536943,-9.382164999328117,50395.0,0.2934615947094762,0.002520090778829094,0.013017161818203825,0.005615635357548296,0.0022224422616445557,0.0017263613996703244,0.6790950135737646,0.002341501668518371,0.0,0.0,0,Fish and Meat,0.0
29289,Theodore`s Fishy,True,61,0.0,1.0,14624.0,184.0,7.0,301.0,243.0,101.0,12.0,39368.0,100.0,0.0,0.0,21.0,0.5936267987123734,15.0,1,39.35583538814495,-9.380386687738902,54933.0,0.2662151591547596,0.0033495342782053996,0.0054794011833686155,0.004423569726108217,0.0018386030548844857,0.0002184478877090478,0.7166547036108162,0.001820399064242065,0.0,0.0,0,Fish and Meat,0.0
29349,Dustin`s Fishy,True,23,0.0,,13997.0,285.0,9.0,161.0,367.0,152.0,17.0,42209.0,52.0,0.0,0.0,15.0,0.1486644749107992,0.0,1,38.96228771112369,-9.417570011665063,57240.0,0.2445317532264582,0.004979034769560662,0.0028127178873658476,0.006411599159399168,0.002655485210432353,0.0002969950564299342,0.7374037845206526,0.0009084554667268576,0.0,0.0,0,Fish and Meat,0.0
29584,Artie`s Fishy,False,47,1.0,,14073.0,239.0,17.0,480.0,510.0,137.0,104.0,40917.0,129.0,0.0,0.0,23.0,0.8769807159816886,19.0,1,39.35603260107884,-9.382073960393774,56589.0,0.24868786359754305,0.004223434903703033,0.00848221235890149,0.009012350631332832,0.0024209647774364666,0.0018378126777619894,0.7230555897691089,0.0022795945714547752,0.0,0.0,0,Fish and Meat,0.0
29635,Rudy`s Fishy,True,62,1.0,1.0,13765.0,580.0,9.0,115.0,184.0,217.0,180.0,36107.0,58.0,0.0,0.0,7.0,0.3673158196321453,15.0,1,38.96231246610346,-9.417406191959044,51206.0,0.2688161018599184,0.011326795428895944,0.0022458301281431613,0.0035933282050290578,0.004237783807017965,0.003515212374484948,0.7051320733640446,0.0011326795428895943,0.0,0.0,0,Fish and Meat,0.0
29655,Douglas`s Fishy,True,77,1.0,1.0,14313.0,182.0,8.0,304.0,397.0,140.0,117.0,39189.0,153.0,0.0,0.0,32.0,0.0124679426970871,16.0,1,39.35580338289738,-9.38080131485763,54795.0,0.26120991674241867,0.0033214703309662687,0.005547950442932668,0.007245185282382465,0.0025549771776663603,0.002135230927049744,0.7151928615397642,0.0027922250584496654,0.0,0.0,0,Fish and Meat,0.0
29680,Rene`s Fishy,True,84,0.0,1.0,13066.0,133.0,7.0,169.0,268.0,15.0,49.0,41541.0,124.0,0.0,0.0,15.0,0.6380190725262269,15.0,1,39.357324540162864,-9.381161878579626,55365.0,0.23599742870090692,0.002402239248218324,0.0030524694206683967,0.004840602394906097,0.00027092923852086364,0.0008850355125014878,0.7503114331596797,0.002239681705105806,0.0,0.0,0,Fish and Meat,0.0
29745,Joe`s Fishy,True,62,0.0,,11967.0,32.0,11.0,270.0,14.0,17.0,103.0,37979.0,41.0,0.0,0.0,14.0,0.3767514989824204,14.0,1,38.962996069362056,-9.41763309876805,50423.0,0.2373321227748998,0.0006346308956962307,0.005354698182436946,0.00027765101686710094,0.00033714766333862257,0.0020427181955222427,0.7532077121139733,0.0008131208351107956,0.0,0.0,0,Fish and Meat,0.0
29784,Jerry`s Fishy,True,27,1.0,1.0,12445.0,226.0,7.0,419.0,227.0,87.0,39.0,30920.0,97.0,0.0,0.0,15.0,0.2579207763019698,6.0,1,39.35654254290812,-9.381405237598395,44460.0,0.2799144669558104,0.005083219729370281,0.009424199409761715,0.00510571185206661,0.001956814674580595,0.0008771927851568184,0.6954564337704827,0.002181735901543882,0.0,0.0,0,Fish and Meat,0.0
29825,Kara`s Fishy,False,54,1.0,1.0,11955.0,75.0,17.0,107.0,245.0,85.0,97.0,43719.0,107.0,0.0,0.0,9.0,0.0053378778466347,10.0,1,39.3575429177064,-9.382030978009093,56390.0,0.21200563716871126,0.0013300228178714634,0.0018974992201632877,0.00434474120504678,0.0015073591935876585,0.0017201628444470927,0.7752969009936335,0.0018974992201632877,0.0,0.0,0,Fish and Meat,0.0
30221,Robert`s Fishy,True,43,0.0,1.0,13894.0,210.0,6.0,34.0,477.0,115.0,89.0,34135.0,77.0,0.0,0.0,17.0,0.0323612170555352,15.0,1,38.96275228256125,-9.418036712590135,49031.0,0.28337168661220724,0.004283003756194294,0.000693438703383838,0.009728537103355611,0.002345454437915923,0.0018151777823871055,0.6961920629413916,0.0015704347106045744,0.0,0.0,0,Fish and Meat,0.0
30310,Pattie`s Fishy,False,33,0.0,1.0,12078.0,67.0,17.0,442.0,239.0,175.0,128.0,39932.0,108.0,0.0,0.0,14.0,0.700250115891683,10.0,1,39.356011981331605,-9.381104685367731,53169.0,0.22716240155684672,0.0012601325471360103,0.008313113221404723,0.0044950996830672605,0.0032913909813254,0.002407417403483721,0.7510389980930621,0.0020312584341893895,0.0,0.0,0,Fish and Meat,0.0
30367,Stasia`s Fishy,False,40,0.0,1.0,15169.0,391.0,8.0,597.0,339.0,130.0,41.0,39591.0,115.0,0.0,0.0,17.0,0.305872696171189,12.0,1,38.96265945724752,-9.417932367524568,56373.0,0.26908266917093837,0.006935943282077717,0.010590174269566233,0.0060135160425175095,0.00230606809890052,0.0007272984004224717,0.7023041700274653,0.002039983318258152,0.0,0.0,0,Fish and Meat,0.0
30481,Donald`s Fishy,True,50,0.0,1.0,12451.0,318.0,6.0,123.0,267.0,187.0,96.0,36612.0,79.0,0.0,0.0,19.0,0.6175423017240551,19.0,1,38.96408313321943,-9.417316699445982,50133.0,0.2483593145514303,0.006343126016171779,0.002453473270406066,0.005325832221125362,0.0037300772485035307,0.0019149059671461977,0.7302972632203811,0.0015758080354640585,0.0,0.0,0,Fish and Meat,1.0
30691,Barbara`s Fishy,False,23,1.0,1.0,13796.0,76.0,7.0,584.0,282.0,66.0,157.0,39503.0,124.0,0.0,0.0,16.0,0.3902762762444115,0.0,1,38.96226990622058,-9.416772937956363,54588.0,0.2527294913296894,0.0013922471253302693,0.010698320015695754,0.00516596959662021,0.0012090567141026024,0.002876089456274372,0.7236570814726531,0.0022715610992230712,0.0,0.0,0,Fish and Meat,0.0
30901,Maria`s Fishy,False,40,1.0,1.0,15091.0,10.0,9.0,382.0,359.0,118.0,45.0,41698.0,109.0,0.0,0.0,6.0,0.3240963641588038,16.0,1,39.35730152703251,-9.380888937106583,57812.0,0.26103572596766655,0.00017297443904821852,0.006607623571641947,0.006209782361831045,0.0020410983807689787,0.0007783849757169834,0.7212688159432616,0.0018854213856255818,0.0,0.0,0,Fish and Meat,0.0
31173,Vernita`s Fishy,False,76,1.0,1.0,12066.0,156.0,8.0,106.0,370.0,168.0,58.0,36031.0,82.0,0.0,0.0,32.0,0.451359086139566,12.0,1,39.35666901665971,-9.380758055284865,49037.0,0.24605904805370474,0.0031812706361990664,0.002161632611776289,0.007545321380728555,0.0034259837620605332,0.0011827801083304221,0.7347715531595421,0.0016722063600533555,0.0,0.0,0,Fish and Meat,0.0
31250,Henrietta`s Fishy,False,60,0.0,1.0,13621.0,139.0,17.0,244.0,326.0,35.0,52.0,41550.0,104.0,0.0,0.0,17.0,0.5793621219056271,17.0,1,39.35755513749731,-9.38126628723471,56071.0,0.2429241064143485,0.0024789993973712973,0.004351624841428752,0.005814056140597432,0.000624208481352485,0.0009273954580094062,0.7410246400055929,0.0018547909160188125,0.0,0.0,0,Fish and Meat,0.0
31271,Irma`s Fishy,False,67,1.0,1.0,14388.0,281.0,7.0,207.0,221.0,64.0,70.0,43926.0,119.0,0.0,0.0,25.0,0.51672673476765,13.0,1,39.35653528858419,-9.381143839362618,59276.0,0.2427288881286038,0.00474053499889753,0.003492137881750138,0.0037283211201293745,0.0010796948040193662,0.0011809161918961818,0.741041780646167,0.0020075575262235093,0.0,0.0,0,Fish and Meat,0.0
31517,David`s Fishy,True,50,0.0,1.0,16021.0,479.0,9.0,664.0,291.0,85.0,131.0,36018.0,163.0,0.0,0.0,48.0,0.4407612944586295,12.0,1,39.356746469668,-9.381151848862526,53852.0,0.29750050183827864,0.008894746918452996,0.012330087586331502,0.005403698023527813,0.001578399766322557,0.0024325925810382933,0.6688329739224218,0.0030268136695361975,0.0,0.0,0,Fish and Meat,0.0
31584,Alvaro`s Fishy,True,32,0.0,1.0,13796.0,151.0,8.0,334.0,482.0,73.0,89.0,41058.0,40.0,0.0,0.0,13.0,0.3780939742021938,9.0,1,39.35675941780057,-9.380989796890908,56023.0,0.24625595804295414,0.002695321083247758,0.005961836038442061,0.008603607696194832,0.0013030360203780554,0.0015886329563513278,0.7328774373244137,0.000713992339933181,0.0,0.0,0,Fish and Meat,1.0
31838,Ursula`s Fishy,False,61,1.0,1.0,13837.0,104.0,9.0,321.0,445.0,36.0,33.0,45651.0,101.0,0.0,0.0,24.0,0.0,13.0,1,38.96345024145518,-9.417103952881632,60528.0,0.22860490539834366,0.0017182127745485106,0.005303329813750692,0.007351968121866223,0.0005947659604206383,0.0005452021303855851,0.7542128016434044,0.0016686489445134575,0.0,0.0,0,Fish and Meat,0.0
31962,Louis`s Fishy,True,74,0.0,1.0,11968.0,117.0,17.0,348.0,274.0,118.0,102.0,46037.0,134.0,0.0,0.0,22.0,0.765137910881577,13.0,1,39.35730015053016,-9.381609226379952,59098.0,0.2025110490184018,0.0019797620935121164,0.005888523149933475,0.0046363659283958965,0.001996683137046408,0.0017259464404977426,0.7789940811881821,0.0022674198335950737,0.0,0.0,0,Fish and Meat,0.0
31988,Cindy`s Fishy,False,51,0.0,1.0,13372.0,306.0,8.0,514.0,235.0,161.0,92.0,38170.0,3.0,0.0,0.0,6.0,0.5944000158882556,9.0,1,39.35619725138843,-9.380982087474214,52853.0,0.2530035659274656,0.0057896418765932154,0.00972508472081344,0.004446293598037274,0.00304618412461277,0.0017406766426358688,0.7221916027109904,5.676119486856094e-05,0.0,0.0,0,Fish and Meat,0.0
32141,Joshua`s Fishy,True,57,1.0,1.0,14180.0,329.0,6.0,319.0,396.0,126.0,102.0,34863.0,114.0,0.0,0.0,28.0,0.0,8.0,1,39.35720735551296,-9.382142665344103,50429.0,0.2811873562459386,0.006524022581446671,0.0063257240227400854,0.007852622924780795,0.0024985618397029806,0.0020226452988071747,0.6913282652187699,0.0022606035692550775,0.0,0.0,0,Fish and Meat,0.0
32156,Charles`s Fishy,True,33,0.0,1.0,11737.0,56.0,9.0,233.0,338.0,59.0,50.0,38939.0,11.0,0.0,0.0,18.0,0.4277023665367306,9.0,1,38.96341649019899,-9.417647343344894,51423.0,0.2282441265106807,0.0010890066528583217,0.004531045537785517,0.006572933011894869,0.0011473462949757316,0.0009723273686235013,0.7572291081366104,0.0002139120210971703,0.0,0.0,0,Fish and Meat,0.0
32166,Patricia`s Fishy,False,37,1.0,1.0,14383.0,138.0,8.0,758.0,381.0,189.0,127.0,46427.0,99.0,0.0,0.0,16.0,0.3028225668187405,15.0,1,39.35649802300112,-9.380620638304128,62502.0,0.23012059932152581,0.002207928993003585,0.012127609976063169,0.00609580395894468,0.0030239027512875185,0.00203193465298156,0.7428081112911409,0.0015839490601982239,0.0,0.0,0,Fish and Meat,0.0
32373,Karin`s Fishy,False,79,1.0,1.0,14082.0,324.0,6.0,258.0,307.0,180.0,138.0,36880.0,58.0,0.0,0.0,20.0,0.1798710805856706,17.0,1,39.35642052518624,-9.3815081856591,52227.0,0.2696305991861299,0.006203686559885392,0.004939972631019849,0.005878184487298813,0.0034464925332696626,0.002642310942173408,0.7061480257054731,0.0011105364829424467,0.0,0.0,0,Fish and Meat,0.0
32586,Jeremy`s Fishy,True,65,0.0,1.0,13198.0,406.0,9.0,26.0,294.0,168.0,46.0,39207.0,102.0,0.0,0.0,11.0,0.5840122039048918,14.0,1,38.96411371711935,-9.417296633352214,53447.0,0.24693617098505602,0.007596308942258884,0.00048646313423332755,0.005500775440946088,0.0031433002519691933,0.000860665545182041,0.7335676963033105,0.0019084322958384389,0.0,0.0,0,Fish and Meat,0.0
32674,Dean`s Fishy,True,63,0.0,1.0,13187.0,312.0,8.0,208.0,361.0,209.0,106.0,34413.0,90.0,0.0,0.0,14.0,0.3292064157882678,12.0,1,38.96304446749628,-9.41666437180994,48886.0,0.26974997550423935,0.006382194006015218,0.0042547960040101454,0.007384525756959915,0.004275251754029425,0.0021683095020436317,0.703943725413467,0.001841017501735159,0.0,0.0,0,Fish and Meat,0.0
32840,Brian`s Fishy,True,48,1.0,1.0,12319.0,175.0,6.0,226.0,304.0,108.0,74.0,40227.0,79.0,0.0,0.0,25.0,0.1346148355416224,13.0,1,39.35632595635487,-9.382239251748135,53512.0,0.23021000332448732,0.0032702939022473646,0.004223350982330882,0.00568096769304685,0.0020182385225298023,0.001382867135807457,0.7517377874611699,0.001476304104443096,0.0,0.0,0,Fish and Meat,1.0
32862,Jerome`s Fishy,True,28,0.0,1.0,14098.0,376.0,6.0,120.0,342.0,138.0,67.0,38151.0,41.0,0.0,0.0,23.0,0.6495205428269563,10.0,1,38.96288712569908,-9.416980081983068,53333.0,0.2643391025558092,0.0070500427408841165,0.002250013640707697,0.006412538876016936,0.0025875156868138513,0.0012562576160617973,0.7153355867219945,0.0007687546605751297,0.0,0.0,0,Fish and Meat,1.0
32939,Minerva`s Fishy,False,34,0.0,1.0,14050.0,142.0,17.0,685.0,341.0,121.0,83.0,37855.0,29.0,0.0,0.0,13.0,0.7396898549253903,11.0,1,39.35744564325782,-9.381512446734954,53306.0,0.2635725315025454,0.002663864731200103,0.012850333386423031,0.006397027277036867,0.0022699129047550172,0.0015570476949972431,0.7101450661942246,0.0005440287127098802,0.0,0.0,0,Fish and Meat,0.0
32965,Lois`s Fishy,False,60,0.0,1.0,13437.0,326.0,9.0,481.0,301.0,145.0,122.0,42302.0,140.0,0.0,0.0,27.0,0.3637383164243459,11.0,1,38.96247385409658,-9.417012330821107,57254.0,0.23469098496332397,0.0056939243207593665,0.008401158276948636,0.005257273682664323,0.002532573700951252,0.0021308551139038122,0.7388478117078612,0.0024452435733322434,0.0,0.0,0,Fish and Meat,0.0
32971,Douglas`s Fishy,True,80,0.0,1.0,12102.0,370.0,7.0,410.0,432.0,222.0,111.0,38255.0,140.0,0.0,0.0,13.0,0.6304773660892888,15.0,1,39.35683103232791,-9.38170664525099,52042.0,0.23254290139831263,0.007109640845924282,0.007878250667105286,0.008300986068754838,0.0042657845075545694,0.0021328922537772847,0.7350792177319823,0.002690134374133512,0.0,0.0,0,Fish and Meat,0.0
33017,Corey`s Fishy,True,70,1.0,1.0,11943.0,349.0,17.0,651.0,389.0,15.0,134.0,45727.0,137.0,0.0,0.0,26.0,0.3227802234611165,15.0,1,38.962474964488266,-9.41701122219624,59345.0,0.20124691191390817,0.005880865130867784,0.010969751289956814,0.006554889787700769,0.00025275924631236896,0.002257982600390496,0.7705281370750464,0.00230853444965297,0.0,0.0,0,Fish and Meat,0.0
33034,Edward`s Fishy,True,40,0.0,1.0,13711.0,273.0,10.0,,217.0,87.0,146.0,39830.0,56.0,0.0,0.0,20.0,0.595292221034804,18.0,1,38.96261632153729,-9.416632641747178,54320.0,0.25241158828947197,0.0050257722706604805,,0.003994844625396792,0.001601619734606087,0.00268777564658033,0.7332472876937982,0.0010309276452636882,0.0,0.0,0,Fish and Meat,0.0
33233,Melanie`s Fishy,False,60,0.0,1.0,14705.0,81.0,9.0,146.0,399.0,81.0,70.0,40090.0,99.0,0.0,0.0,5.0,0.1147471219588961,12.0,1,39.356104700785245,-9.381236225855806,55671.0,0.2641410673167237,0.0014549762973583558,0.002622549869312592,0.007167105464765234,0.0014549762973583558,0.0012573869236430235,0.7201234538406973,0.0017783043634379903,0.0,0.0,0,Fish and Meat,0.0
33464,Carol`s Fishy,False,46,0.0,1.0,14353.0,52.0,6.0,267.0,315.0,191.0,21.0,41780.0,40.0,0.0,0.0,19.0,0.3707893603065382,13.0,1,39.35724746518861,-9.380965289154943,57019.0,0.25172306569335384,0.0009119765495753082,0.004682648821857833,0.005524473329158118,0.0033497600186323823,0.0003682982219438745,0.7327380815626227,0.0007015204227502371,0.0,0.0,0,Fish and Meat,0.0
33620,William`s Fishy,True,79,1.0,1.0,16356.0,125.0,7.0,1389.0,255.0,34.0,139.0,42318.0,54.0,0.0,0.0,38.0,0.135783492318142,14.0,1,39.35702470501954,-9.380993938449802,60670.0,0.2695895385545511,0.0020603260160992226,0.022894342690894562,0.004203065072842414,0.0005604086763789885,0.0022910825299023354,0.6975110107942952,0.0008900608389548642,0.0,0.0,0,Fish and Meat,0.0
33659,Vera`s Fishy,False,84,1.0,1.0,13973.0,75.0,,574.0,223.0,76.0,66.0,39303.0,96.0,0.0,0.0,23.0,0.2692299881308589,10.0,1,38.96350197559659,-9.417987732676645,54386.0,0.2569226902286084,0.001379031114803237,0.010554184798627441,0.004100319181348291,0.0013974181963339468,0.0012135473810268487,0.7226674654014883,0.0017651598269481433,0.0,0.0,0,Fish and Meat,0.0
